id,date,positive,negative,totalTestResults,recovered,death
UT,2020-06-16,14937.0,265488.0,324516.0,8470.0,145.0
AR,2020-06-15,12917.0,191221.0,204052.0,8352.0,182.0
CO,2020-06-15,29299.0,223857.0,296968.0,4196.0,1373.0
CT,2020-06-15,45235.0,317038.0,362273.0,7611.0,4204.0
IN,2020-06-15,40430.0,315399.0,453963.0,28744.0,2433.0
MS,2020-06-15,19799.0,210704.0,230503.0,15323.0,895.0
NC,2020-06-15,45102.0,593377.0,638479.0,29219.0,1118.0
ND,2020-06-15,3100.0,84675.0,130950.0,2683.0,77.0
NY,2020-06-15,383944.0,2607266.0,2991210.0,68851.0,24579.0
UT,2020-06-15,14608.0,261700.0,319410.0,8380.0,143.0
AR,2020-06-14,12501.0,184488.0,196989.0,8110.0,179.0
CO,2020-06-14,29130.0,219955.0,291804.0,4196.0,1348.0
CT,2020-06-14,45088.0,312263.0,357351.0,7611.0,4201.0
IN,2020-06-14,39909.0,308482.0,451117.0,28522.0,2422.0
MS,2020-06-14,19516.0,194537.0,214053.0,13356.0,891.0
NC,2020-06-14,44119.0,583011.0,627130.0,23653.0,1109.0
ND,2020-06-14,3078.0,83800.0,128955.0,2658.0,77.0
NY,2020-06-14,383324.0,2551275.0,2934599.0,68761.0,24551.0
UT,2020-06-14,14313.0,258435.0,314902.0,8252.0,139.0
AR,2020-06-13,11547.0,175470.0,187017.0,7607.0,176.0
CO,2020-06-13,29017.0,215626.0,285911.0,4178.0,1348.0
CT,2020-06-13,44994.0,305173.0,350167.0,7611.0,4186.0
IN,2020-06-13,39543.0,301094.0,444384.0,28241.0,2413.0
MS,2020-06-13,19348.0,194537.0,213885.0,13356.0,889.0
NC,2020-06-13,42676.0,569014.0,611690.0,23653.0,1104.0
ND,2020-06-13,3056.0,82815.0,126897.0,2630.0,77.0
NY,2020-06-13,382630.0,2489610.0,2872240.0,68584.0,24527.0
UT,2020-06-13,13981.0,254553.0,309611.0,8114.0,139.0
AR,2020-06-12,11547.0,169575.0,182645.0,7607.0,176.0
CO,2020-06-12,28822.0,207639.0,278526.0,4184.0,1348.0
CT,2020-06-12,44689.0,300443.0,345132.0,7611.0,4159.0
IN,2020-06-12,39146.0,296034.0,431249.0,27811.0,2396.0
MS,2020-06-12,19091.0,195402.0,214493.0,13356.0,881.0
NC,2020-06-12,41249.0,554448.0,595697.0,23653.0,1092.0
ND,2020-06-12,3014.0,81148.0,123650.0,2573.0,77.0
NY,2020-06-12,381714.0,2419686.0,2801400.0,68399.0,24495.0
UT,2020-06-12,13577.0,250040.0,303200.0,7935.0,139.0
AR,2020-06-11,10816.0,165849.0,176217.0,7351.0,171.0
CO,2020-06-11,28647.0,205723.0,272930.0,4169.0,1339.0
CT,2020-06-11,44461.0,286610.0,331071.0,7611.0,4146.0
IN,2020-06-11,38748.0,288594.0,419177.0,27321.0,2380.0
MS,2020-06-11,18483.0,195402.0,213885.0,13356.0,868.0
NC,2020-06-11,39481.0,533196.0,572677.0,23653.0,1064.0
ND,2020-06-11,2978.0,79808.0,120318.0,2515.0,77.0
NY,2020-06-11,380892.0,2348113.0,2729005.0,68211.0,24442.0
UT,2020-06-11,13252.0,246587.0,298016.0,7745.0,131.0
AR,2020-06-10,10368.0,165849.0,176217.0,7116.0,165.0
CO,2020-06-10,28499.0,201846.0,267529.0,4150.0,1328.0
CT,2020-06-10,44347.0,278657.0,323004.0,7284.0,4120.0
IN,2020-06-10,38337.0,281757.0,409083.0,26791.0,2355.0
MS,2020-06-10,18483.0,195402.0,213885.0,13356.0,868.0
NC,2020-06-10,38171.0,515479.0,553650.0,23653.0,1053.0
ND,2020-06-10,2940.0,78719.0,117015.0,2482.0,76.0
NY,2020-06-10,380156.0,2288010.0,2668166.0,68019.0,24404.0
UT,2020-06-10,12864.0,242628.0,292607.0,7587.0,128.0
AR,2020-06-09,10080.0,155701.0,170520.0,6875.0,161.0
CO,2020-06-09,28347.0,197747.0,262357.0,4130.0,1312.0
CT,2020-06-09,44179.0,273843.0,318022.0,7284.0,4097.0
IN,2020-06-09,38033.0,277357.0,400544.0,26205.0,2339.0
MS,2020-06-09,17768.0,190444.0,208212.0,13356.0,837.0
NC,2020-06-09,37160.0,498551.0,535711.0,23653.0,1029.0
ND,2020-06-09,2900.0,77765.0,114250.0,2450.0,75.0
NY,2020-06-09,379482.0,2226387.0,2605869.0,67808.0,24348.0
UT,2020-06-09,12559.0,237849.0,286208.0,7391.0,127.0
AR,2020-06-08,9740.0,150847.0,160273.0,6424.0,155.0
CO,2020-06-08,28183.0,193704.0,257564.0,4112.0,1292.0
CT,2020-06-08,44092.0,269603.0,313695.0,7284.0,4084.0
IN,2020-06-08,37623.0,271880.0,388864.0,25608.0,2316.0
MS,2020-06-08,17768.0,190444.0,208212.0,13356.0,837.0
NC,2020-06-08,36484.0,483629.0,520113.0,23653.0,1006.0
ND,2020-06-08,2878.0,77300.0,112648.0,2336.0,75.0
NY,2020-06-08,378799.0,2177097.0,2555896.0,67687.0,24299.0
UT,2020-06-08,12322.0,233943.0,280841.0,7255.0,124.0
AR,2020-06-07,9426.0,150847.0,160273.0,6424.0,154.0
CO,2020-06-07,28001.0,189483.0,252303.0,4091.0,1274.0
CT,2020-06-07,43968.0,265055.0,309023.0,7284.0,4071.0
IN,2020-06-07,37397.0,266866.0,386499.0,25138.0,2303.0
MS,2020-06-07,17270.0,185979.0,203249.0,11203.0,817.0
NC,2020-06-07,35546.0,475680.0,511226.0,18860.0,996.0
ND,2020-06-07,2859.0,77072.0,111261.0,2307.0,75.0
NY,2020-06-07,378097.0,2119745.0,2497842.0,67544.0,24259.0
UT,2020-06-07,12066.0,231325.0,277043.0,7108.0,121.0
AR,2020-06-06,9101.0,147656.0,156757.0,6266.0,154.0
CO,2020-06-06,27848.0,185166.0,246937.0,4074.0,1274.0
CT,2020-06-06,43818.0,259611.0,303429.0,7284.0,4055.0
IN,2020-06-06,36997.0,260533.0,382160.0,24729.0,2292.0
MS,2020-06-06,16769.0,176354.0,193123.0,11203.0,803.0
NC,2020-06-06,34625.0,462725.0,497350.0,18860.0,992.0
ND,2020-06-06,2815.0,76064.0,109014.0,2268.0,75.0
NY,2020-06-06,377316.0,2060091.0,2437407.0,67261.0,24212.0
UT,2020-06-06,11798.0,227822.0,272206.0,6939.0,121.0
AR,2020-06-05,8651.0,138960.0,150975.0,5919.0,152.0
CO,2020-06-05,27615.0,180662.0,241247.0,4055.0,1274.0
CT,2020-06-05,43460.0,243927.0,287387.0,7284.0,4038.0
IN,2020-06-05,36578.0,255060.0,372653.0,24317.0,2258.0
MS,2020-06-05,16759.0,176354.0,193113.0,11203.0,803.0
NC,2020-06-05,33255.0,448892.0,482147.0,18860.0,966.0
ND,2020-06-05,2744.0,74111.0,105094.0,2242.0,74.0
NY,2020-06-05,376208.0,1983304.0,2359512.0,66992.0,24175.0
UT,2020-06-05,11252.0,223499.0,266259.0,6788.0,120.0
AR,2020-06-04,8067.0,134413.0,147385.0,5717.0,142.0
CO,2020-06-04,27360.0,176064.0,234666.0,4034.0,1255.0
CT,2020-06-04,43239.0,238286.0,281525.0,7284.0,4007.0
IN,2020-06-04,36096.0,249138.0,364008.0,23707.0,2231.0
MS,2020-06-04,16560.0,168425.0,184985.0,11203.0,794.0
NC,2020-06-04,31966.0,436336.0,468302.0,18860.0,960.0
ND,2020-06-04,2704.0,73038.0,102544.0,2209.0,69.0
NY,2020-06-04,375133.0,1917899.0,2293032.0,66756.0,24133.0
UT,2020-06-04,10813.0,220216.0,261621.0,6628.0,117.0
AR,2020-06-03,8067.0,134413.0,142480.0,5717.0,142.0
CO,2020-06-03,27060.0,170140.0,226370.0,4014.0,1254.0
CT,2020-06-03,43091.0,233345.0,276436.0,7511.0,3989.0
IN,2020-06-03,35712.0,242103.0,355700.0,23182.0,2207.0
MS,2020-06-03,16322.0,168425.0,184747.0,11203.0,782.0
NC,2020-06-03,30777.0,418486.0,449263.0,18860.0,939.0
ND,2020-06-03,2678.0,71823.0,99073.0,2169.0,69.0
NY,2020-06-03,374085.0,1855388.0,2229473.0,66502.0,24079.0
UT,2020-06-03,10497.0,216663.0,256527.0,6501.0,117.0
AR,2020-06-02,7443.0,125793.0,133236.0,5401.0,133.0
CO,2020-06-02,26788.0,167389.0,221511.0,3983.0,1228.0
CT,2020-06-02,42979.0,227631.0,270610.0,7511.0,3972.0
IN,2020-06-02,35237.0,236682.0,348480.0,22623.0,2197.0
MS,2020-06-02,16020.0,163478.0,179498.0,11203.0,767.0
NC,2020-06-02,29889.0,405032.0,434921.0,18860.0,921.0
ND,2020-06-02,2645.0,70998.0,96505.0,2127.0,68.0
NY,2020-06-02,373040.0,1794791.0,2167831.0,66262.0,24023.0
UT,2020-06-02,10202.0,213558.0,252408.0,6319.0,113.0
AR,2020-06-01,7443.0,125793.0,133236.0,5401.0,133.0
CO,2020-06-01,26577.0,163960.0,218116.0,3954.0,1185.0
CT,2020-06-01,42743.0,218650.0,261393.0,7511.0,3964.0
IN,2020-06-01,34830.0,231066.0,338510.0,22224.0,2142.0
MS,2020-06-01,15752.0,160502.0,176254.0,11203.0,739.0
NC,2020-06-01,29263.0,392645.0,421908.0,18860.0,898.0
ND,2020-06-01,2623.0,70676.0,94967.0,2078.0,64.0
NY,2020-06-01,371711.0,1742066.0,2113777.0,66110.0,23959.0
UT,2020-06-01,9999.0,209953.0,247517.0,6251.0,113.0
AR,2020-05-31,7253.0,122262.0,129515.0,5275.0,133.0
CO,2020-05-31,26378.0,159998.0,213020.0,3919.0,1181.0
CT,2020-05-31,42201.0,207845.0,250046.0,7127.0,3944.0
IN,2020-05-31,34574.0,226972.0,336335.0,21704.0,2134.0
MS,2020-05-31,15501.0,156336.0,171837.0,9401.0,734.0
NC,2020-05-31,28589.0,387700.0,416289.0,14954.0,886.0
ND,2020-05-31,2576.0,69463.0,92659.0,1959.0,64.0
NY,2020-05-31,370770.0,1693055.0,2063825.0,65934.0,23905.0
UT,2020-05-31,9797.0,207179.0,243809.0,6137.0,113.0
AR,2020-05-30,7013.0,119484.0,126497.0,5166.0,133.0
CO,2020-05-30,26098.0,154529.0,205488.0,3919.0,1181.0
CT,2020-05-30,42022.0,204913.0,246935.0,7127.0,3912.0
MS,2020-05-30,15229.0,150703.0,165932.0,9401.0,723.0
NC,2020-05-30,27673.0,376484.0,404157.0,14954.0,877.0
ND,2020-05-30,2553.0,68427.0,90627.0,1943.0,63.0
NY,2020-05-30,369660.0,1635721.0,2005381.0,65609.0,23848.0
UT,2020-05-30,9533.0,203534.0,238969.0,5995.0,112.0
AR,2020-05-29,6538.0,113230.0,119768.0,4583.0,125.0
CO,2020-05-29,25613.0,150128.0,199785.0,3859.0,1181.0
CT,2020-05-29,41762.0,199631.0,241393.0,7127.0,3868.0
MS,2020-05-29,14790.0,151518.0,166308.0,9401.0,710.0
NC,2020-05-29,26488.0,364743.0,391231.0,14954.0,859.0
ND,2020-05-29,2519.0,66933.0,87671.0,1882.0,62.0
NY,2020-05-29,368284.0,1575846.0,1944130.0,65289.0,23780.0
UT,2020-05-29,9264.0,199629.0,233996.0,5813.0,107.0
AR,2020-05-28,6538.0,112364.0,118641.0,4583.0,120.0
CO,2020-05-28,25121.0,143838.0,191870.0,3838.0,1168.0
CT,2020-05-28,41559.0,193966.0,235525.0,7127.0,3826.0
MS,2020-05-28,14372.0,142125.0,156497.0,9401.0,693.0
NC,2020-05-28,25412.0,349780.0,375192.0,14954.0,827.0
ND,2020-05-28,2479.0,65773.0,84884.0,1793.0,60.0
NY,2020-05-28,366733.0,1510056.0,1876789.0,64954.0,23722.0
UT,2020-05-28,8921.0,196839.0,229920.0,5623.0,106.0
AR,2020-05-27,6277.0,109319.0,115499.0,4424.0,120.0
CO,2020-05-27,24767.0,138356.0,184692.0,3783.0,1135.0
CT,2020-05-27,41288.0,187581.0,228869.0,7127.0,3803.0
MS,2020-05-27,14044.0,134088.0,148132.0,9401.0,670.0
NC,2020-05-27,24628.0,339528.0,364156.0,14954.0,794.0
ND,2020-05-27,2438.0,64901.0,82994.0,1762.0,59.0
NY,2020-05-27,364965.0,1446579.0,1811544.0,64632.0,23643.0
UT,2020-05-27,8706.0,193696.0,225400.0,5499.0,105.0
AR,2020-05-26,6180.0,105593.0,111622.0,4332.0,119.0
CO,2020-05-26,24565.0,134855.0,180252.0,3741.0,1114.0
CT,2020-05-26,41303.0,184059.0,225362.0,7127.0,3769.0
MS,2020-05-26,13731.0,134088.0,147819.0,9401.0,652.0
NC,2020-05-26,24140.0,328191.0,352331.0,14954.0,766.0
ND,2020-05-26,2421.0,64432.0,81994.0,1701.0,54.0
NY,2020-05-26,363836.0,1410292.0,1774128.0,64443.0,23564.0
UT,2020-05-26,8620.0,191174.0,222051.0,5346.0,101.0
AR,2020-05-25,6029.0,105593.0,111622.0,4249.0,117.0
CO,2020-05-25,24269.0,131742.0,176077.0,3702.0,1088.0
CT,2020-05-25,40873.0,180853.0,221726.0,7127.0,3742.0
MS,2020-05-25,13458.0,130459.0,143917.0,9401.0,635.0
NC,2020-05-25,23964.0,320726.0,344690.0,14954.0,754.0
ND,2020-05-25,2378.0,63893.0,81074.0,1551.0,54.0
NY,2020-05-25,362764.0,1376685.0,1739449.0,64280.0,23488.0
UT,2020-05-25,8521.0,189478.0,219775.0,5218.0,98.0
AR,2020-05-24,5922.0,102659.0,108581.0,4148.0,116.0
CO,2020-05-24,24174.0,126134.0,172044.0,3666.0,1088.0
CT,2020-05-24,40468.0,173668.0,214136.0,7127.0,3693.0
MS,2020-05-24,13252.0,124650.0,137902.0,7681.0,625.0
NC,2020-05-24,23222.0,313434.0,336656.0,11637.0,744.0
ND,2020-05-24,2338.0,63070.0,79149.0,1496.0,53.0
NY,2020-05-24,361515.0,1338311.0,1699826.0,64080.0,23391.0
UT,2020-05-24,8392.0,187434.0,216999.0,5081.0,97.0
AR,2020-05-23,5612.0,97435.0,103047.0,4029.0,113.0
CO,2020-05-23,23964.0,126087.0,168665.0,3640.0,1088.0
CT,2020-05-23,40022.0,168345.0,208367.0,7127.0,3675.0
MS,2020-05-23,13005.0,121215.0,134220.0,7681.0,616.0
NC,2020-05-23,22725.0,306857.0,329582.0,11637.0,737.0
ND,2020-05-23,2284.0,61783.0,76868.0,1451.0,52.0
NY,2020-05-23,359926.0,1292135.0,1652061.0,63292.0,23282.0
UT,2020-05-23,8260.0,184217.0,212887.0,4898.0,97.0
AR,2020-05-22,5612.0,97435.0,103047.0,4029.0,113.0
CO,2020-05-22,23487.0,121465.0,162468.0,3612.0,1088.0
CT,2020-05-22,39640.0,162688.0,202328.0,7127.0,3637.0
MS,2020-05-22,12624.0,125349.0,137973.0,7681.0,596.0
NC,2020-05-22,21618.0,281606.0,303224.0,11637.0,728.0
ND,2020-05-22,2235.0,60513.0,74611.0,1405.0,52.0
NY,2020-05-22,358154.0,1242639.0,1600793.0,63292.0,23195.0
UT,2020-05-22,8057.0,180900.0,208571.0,4748.0,93.0
AR,2020-05-21,5458.0,93818.0,99276.0,3915.0,110.0
CO,2020-05-21,23191.0,119034.0,158918.0,3580.0,1062.0
CT,2020-05-21,39208.0,157239.0,196447.0,6264.0,3582.0
MS,2020-05-21,12222.0,113748.0,125970.0,7681.0,580.0
NC,2020-05-21,20860.0,269785.0,290645.0,11637.0,716.0
ND,2020-05-21,2165.0,59050.0,72120.0,1340.0,51.0
NY,2020-05-21,356458.0,1198597.0,1555055.0,62826.0,23083.0
UT,2020-05-21,7874.0,177855.0,204647.0,4596.0,92.0
AR,2020-05-20,5003.0,91255.0,96258.0,3852.0,107.0
CO,2020-05-20,22797.0,112814.0,153797.0,3532.0,1001.0
CT,2020-05-20,39017.0,151701.0,190718.0,6264.0,3529.0
MS,2020-05-20,11967.0,108713.0,120680.0,7681.0,570.0
NC,2020-05-20,20122.0,257481.0,277603.0,11637.0,702.0
ND,2020-05-20,2070.0,57105.0,69496.0,1302.0,49.0
NY,2020-05-20,354370.0,1151466.0,1505836.0,61886.0,22976.0
UT,2020-05-20,7710.0,174794.0,200417.0,4423.0,90.0
AR,2020-05-19,4923.0,88778.0,93701.0,3739.0,102.0
CO,2020-05-19,22482.0,109355.0,149432.0,3478.0,968.0
CT,2020-05-19,38430.0,147090.0,185520.0,6264.0,3472.0
MS,2020-05-19,11704.0,106056.0,117760.0,7681.0,554.0
NC,2020-05-19,19700.0,245308.0,265008.0,11637.0,691.0
ND,2020-05-19,1989.0,55737.0,67514.0,1269.0,45.0
NY,2020-05-19,352845.0,1114894.0,1467739.0,61886.0,22843.0
UT,2020-05-19,7518.0,171368.0,195851.0,4275.0,88.0
AR,2020-05-18,4813.0,80426.0,85185.0,3645.0,100.0
CO,2020-05-18,22202.0,109131.0,146418.0,3431.0,921.0
CT,2020-05-18,38116.0,139563.0,177679.0,6264.0,3449.0
MS,2020-05-18,11432.0,104335.0,115767.0,7681.0,528.0
NC,2020-05-18,19023.0,236732.0,255755.0,11637.0,661.0
ND,2020-05-18,1929.0,54630.0,65675.0,1219.0,44.0
NY,2020-05-18,351371.0,1088186.0,1439557.0,61681.0,22729.0
UT,2020-05-18,7384.0,168193.0,191634.0,4183.0,80.0
AR,2020-05-17,4759.0,80426.0,85185.0,3590.0,98.0
CO,2020-05-17,21938.0,106557.0,143149.0,3346.0,878.0
CT,2020-05-17,37419.0,133188.0,170607.0,6264.0,3408.0
MS,2020-05-17,11296.0,101830.0,113126.0,6268.0,521.0
NC,2020-05-17,18512.0,230432.0,248944.0,9115.0,659.0
ND,2020-05-17,1898.0,53321.0,63653.0,1178.0,43.0
NY,2020-05-17,350121.0,1063275.0,1413396.0,61381.0,22619.0
UT,2020-05-17,7238.0,165641.0,188334.0,4075.0,80.0
AR,2020-05-16,4578.0,77066.0,81529.0,3472.0,98.0
CO,2020-05-16,21633.0,103915.0,139735.0,3346.0,878.0
CT,2020-05-16,36703.0,128052.0,164755.0,6264.0,3339.0
MS,2020-05-16,11123.0,97353.0,108476.0,6268.0,510.0
NC,2020-05-16,17982.0,220604.0,238586.0,9115.0,652.0
ND,2020-05-16,1847.0,51639.0,61180.0,1111.0,42.0
NY,2020-05-16,348232.0,1030485.0,1378717.0,60796.0,22478.0
UT,2020-05-16,7068.0,162385.0,184268.0,3896.0,78.0
AR,2020-05-15,4463.0,77066.0,81529.0,3390.0,98.0
CO,2020-05-15,21232.0,100608.0,135313.0,3312.0,878.0
CT,2020-05-15,36085.0,119823.0,155908.0,6264.0,3285.0
MS,2020-05-15,10801.0,96022.0,106823.0,6268.0,493.0
NC,2020-05-15,17129.0,214418.0,231547.0,9115.0,641.0
ND,2020-05-15,1760.0,49954.0,58496.0,1071.0,42.0
NY,2020-05-15,345813.0,992235.0,1338048.0,60302.0,22304.0
UT,2020-05-15,6913.0,159224.0,180170.0,3719.0,77.0
AR,2020-05-14,4236.0,71582.0,75818.0,3277.0,97.0
CO,2020-05-14,20838.0,97192.0,131051.0,3217.0,1091.0
CT,2020-05-14,35464.0,114098.0,149562.0,6264.0,3219.0
MS,2020-05-14,10483.0,94843.0,105326.0,6268.0,480.0
NC,2020-05-14,16507.0,202761.0,219268.0,9115.0,615.0
ND,2020-05-14,1709.0,48599.0,56410.0,1007.0,40.0
NY,2020-05-14,343051.0,955706.0,1298757.0,59758.0,22170.0
UT,2020-05-14,6749.0,155957.0,175957.0,3566.0,75.0
AR,2020-05-13,4164.0,69051.0,73215.0,3220.0,95.0
CO,2020-05-13,20475.0,94044.0,127034.0,3217.0,1062.0
CT,2020-05-13,34855.0,108088.0,142943.0,5413.0,3125.0
MS,2020-05-13,10090.0,89958.0,100048.0,6268.0,465.0
NC,2020-05-13,15816.0,194641.0,210457.0,9115.0,597.0
ND,2020-05-13,1642.0,47298.0,54093.0,969.0,40.0
NY,2020-05-13,340661.0,918246.0,1258907.0,59193.0,22013.0
UT,2020-05-13,6620.0,153026.0,172196.0,3406.0,75.0
AR,2020-05-12,4164.0,66280.0,70444.0,3220.0,95.0
CO,2020-05-12,20157.0,91093.0,123213.0,3171.0,1009.0
CT,2020-05-12,34333.0,104091.0,138424.0,5413.0,3041.0
MS,2020-05-12,9908.0,87784.0,97692.0,6268.0,457.0
NC,2020-05-12,15346.0,186898.0,202244.0,9115.0,577.0
ND,2020-05-12,1568.0,46261.0,52390.0,877.0,38.0
NY,2020-05-12,338485.0,886628.0,1225113.0,58679.0,21845.0
UT,2020-05-12,6432.0,149131.0,167238.0,3267.0,73.0
AR,2020-05-11,4034.0,64996.0,69030.0,3149.0,94.0
CO,2020-05-11,19879.0,88778.0,120284.0,3114.0,987.0
CT,2020-05-11,33765.0,98743.0,132508.0,5413.0,3008.0
MS,2020-05-11,9674.0,86211.0,95885.0,6268.0,435.0
NC,2020-05-11,15045.0,180820.0,195865.0,9115.0,550.0
ND,2020-05-11,1516.0,45496.0,51107.0,846.0,36.0
NY,2020-05-11,337055.0,867595.0,1204650.0,58363.0,21640.0
UT,2020-05-11,6362.0,146382.0,163829.0,3181.0,68.0
AR,2020-05-10,3747.0,61781.0,65528.0,2968.0,88.0
CO,2020-05-10,19703.0,88891.0,117213.0,3076.0,971.0
CT,2020-05-10,33554.0,96638.0,130192.0,5413.0,2967.0
MS,2020-05-10,9501.0,72101.0,81602.0,4421.0,430.0
ND,2020-05-10,1490.0,43378.0,48661.0,792.0,35.0
NY,2020-05-10,335395.0,847603.0,1182998.0,58006.0,21478.0
UT,2020-05-10,6251.0,144671.0,161647.0,3033.0,67.0
AR,2020-05-09,3747.0,61781.0,65528.0,2968.0,88.0
CO,2020-05-09,19375.0,84374.0,113189.0,3023.0,967.0
CT,2020-05-09,32984.0,90585.0,123569.0,5413.0,2932.0
MS,2020-05-09,9378.0,72101.0,81479.0,4421.0,421.0
ND,2020-05-09,1464.0,42469.0,47315.0,762.0,35.0
NY,2020-05-09,333122.0,820646.0,1153768.0,57180.0,21271.0
UT,2020-05-09,6103.0,142200.0,158508.0,2901.0,66.0
AR,2020-05-08,3694.0,60300.0,63994.0,2159.0,88.0
CO,2020-05-08,18827.0,77945.0,108509.0,2974.0,960.0
CT,2020-05-08,32411.0,88130.0,120541.0,5413.0,2874.0
MS,2020-05-08,9090.0,72101.0,81191.0,4421.0,409.0
ND,2020-05-08,1424.0,41076.0,45424.0,714.0,33.0
NY,2020-05-08,330407.0,791136.0,1121543.0,56378.0,21045.0
UT,2020-05-08,5919.0,138219.0,153639.0,2769.0,61.0
AR,2020-05-07,3611.0,56384.0,59995.0,2123.0,87.0
CO,2020-05-07,18371.0,75735.0,103133.0,2869.0,944.0
CT,2020-05-07,31784.0,84390.0,116174.0,5413.0,2797.0
MS,2020-05-07,8686.0,72101.0,80787.0,4421.0,396.0
ND,2020-05-07,1371.0,39496.0,43506.0,601.0,31.0
NY,2020-05-07,327469.0,762447.0,1089916.0,55547.0,20828.0
UT,2020-05-07,5724.0,134050.0,148629.0,2640.0,61.0
AR,2020-05-06,3568.0,55435.0,59003.0,2109.0,85.0
CO,2020-05-06,17830.0,73517.0,99827.0,2869.0,921.0
CT,2020-05-06,30995.0,80452.0,111447.0,4346.0,2718.0
MS,2020-05-06,8424.0,72101.0,80525.0,4421.0,374.0
ND,2020-05-06,1322.0,37309.0,40988.0,582.0,31.0
NY,2020-05-06,323978.0,731943.0,1055921.0,54597.0,19877.0
UT,2020-05-06,5595.0,129735.0,143697.0,2509.0,58.0
AR,2020-05-05,3496.0,51139.0,54635.0,2041.0,83.0
CO,2020-05-05,17364.0,68612.0,96666.0,2801.0,903.0
CT,2020-05-05,30621.0,78022.0,108643.0,4346.0,2633.0
MS,2020-05-05,8207.0,72101.0,80308.0,4421.0,342.0
ND,2020-05-05,1266.0,35155.0,38434.0,559.0,25.0
NY,2020-05-05,321192.0,707707.0,1028899.0,58950.0,19645.0
UT,2020-05-05,5449.0,125742.0,139119.0,2387.0,56.0
AR,2020-05-04,3458.0,50984.0,54442.0,2016.0,81.0
CO,2020-05-04,16907.0,68097.0,93656.0,2743.0,851.0
CT,2020-05-04,29287.0,73206.0,102493.0,4346.0,2495.0
MS,2020-05-04,7877.0,71800.0,79677.0,4421.0,310.0
ND,2020-05-04,1225.0,33529.0,36556.0,540.0,25.0
NY,2020-05-04,318953.0,688357.0,1007310.0,58950.0,19415.0
UT,2020-05-04,5317.0,122950.0,135825.0,2342.0,50.0
AR,2020-05-03,3431.0,49459.0,52890.0,1999.0,76.0
CO,2020-05-03,16635.0,66455.0,91424.0,2650.0,842.0
CT,2020-05-03,29287.0,73206.0,102493.0,4346.0,2436.0
MS,2020-05-03,7550.0,70043.0,77593.0,3413.0,303.0
ND,2020-05-03,1191.0,32162.0,35095.0,517.0,25.0
NY,2020-05-03,316415.0,669496.0,985911.0,58950.0,19189.0
UT,2020-05-03,5175.0,119875.0,132150.0,2238.0,50.0
AR,2020-05-02,3372.0,48210.0,51582.0,1987.0,73.0
CO,2020-05-02,16225.0,63681.0,87842.0,2607.0,832.0
CT,2020-05-02,28764.0,71493.0,100257.0,4346.0,2339.0
MS,2020-05-02,7441.0,67034.0,74475.0,3413.0,291.0
ND,2020-05-02,1153.0,30394.0,33206.0,510.0,24.0
NY,2020-05-02,312977.0,646040.0,959017.0,57540.0,18909.0
UT,2020-05-02,4981.0,116969.0,128759.0,2185.0,49.0
AR,2020-05-01,3321.0,46355.0,49676.0,1973.0,64.0
CO,2020-05-01,15768.0,61181.0,84507.0,2553.0,820.0
CT,2020-05-01,28764.0,71493.0,100257.0,4346.0,2339.0
MS,2020-05-01,7212.0,64336.0,71548.0,3413.0,281.0
ND,2020-05-01,1107.0,28418.0,31092.0,482.0,23.0
NY,2020-05-01,308314.0,619124.0,927438.0,56187.0,18610.0
UT,2020-05-01,4828.0,111939.0,123002.0,2062.0,46.0
AR,2020-04-30,3255.0,45124.0,48379.0,1305.0,61.0
CO,2020-04-30,15284.0,57106.0,81171.0,2486.0,777.0
MS,2020-04-30,6815.0,59525.0,66340.0,3413.0,261.0
ND,2020-04-30,1067.0,26393.0,29003.0,458.0,19.0
NY,2020-04-30,304372.0,596264.0,900636.0,54771.0,18321.0
UT,2020-04-30,4672.0,108785.0,119239.0,1939.0,46.0
AR,2020-04-29,3192.0,42257.0,45449.0,1249.0,59.0
CO,2020-04-29,14758.0,56301.0,77859.0,2415.0,766.0
MS,2020-04-29,6569.0,59525.0,66094.0,3413.0,250.0
ND,2020-04-29,1033.0,24503.0,26973.0,437.0,19.0
NY,2020-04-29,299691.0,572790.0,872481.0,53238.0,18015.0
UT,2020-04-29,4495.0,105250.0,115190.0,1790.0,45.0
AR,2020-04-28,3111.0,37560.0,40671.0,1146.0,52.0
CO,2020-04-28,14316.0,54714.0,75105.0,2275.0,736.0
ND,2020-04-28,991.0,22732.0,24929.0,409.0,19.0
NY,2020-04-28,295106.0,549888.0,844994.0,51673.0,17638.0
UT,2020-04-28,4343.0,101210.0,110440.0,1704.0,45.0
AR,2020-04-27,3017.0,37440.0,40457.0,987.0,50.0
CO,2020-04-27,13879.0,52462.0,72403.0,2275.0,706.0
ND,2020-04-27,942.0,21492.0,23475.0,350.0,19.0
NY,2020-04-27,291996.0,534099.0,826095.0,50751.0,17303.0
UT,2020-04-27,4233.0,97910.0,106737.0,1641.0,41.0
AR,2020-04-26,2941.0,36528.0,39469.0,985.0,49.0
CO,2020-04-26,13441.0,49833.0,69744.0,2150.0,680.0
ND,2020-04-26,867.0,19850.0,21481.0,326.0,17.0
NY,2020-04-26,288045.0,517305.0,805350.0,49687.0,16966.0
UT,2020-04-26,4123.0,95837.0,104400.0,1568.0,41.0
AR,2020-04-25,2829.0,35224.0,38053.0,964.0,47.0
CO,2020-04-25,12968.0,46823.0,66507.0,2150.0,672.0
ND,2020-04-25,803.0,18547.0,20293.0,310.0,16.0
